1381	7.500000e+00	0.000000e+00	5.000000e+00
1382	7.500000e+00	0.000000e+00	0.000000e+00
1383	7.500000e+00	8.000000e+00	0.000000e+00
1384	7.500000e+00	8.000000e+00	5.000000e+00
2519	1.470000e+01	1.225686e-13	2.276420e+00
2520	1.470000e+01	8.000000e+00	2.276420e+00
2521	1.470000e+01	6.143350e-14	0.000000e+00
2522	1.470000e+01	8.000000e+00	0.000000e+00
1294	7.500000e+00	0.000000e+00	4.000000e+00
1295	7.500000e+00	0.000000e+00	3.000000e+00
1296	7.500000e+00	0.000000e+00	2.000000e+00
1297	7.500000e+00	0.000000e+00	1.000000e+00
1298	7.500000e+00	0.000000e+00	4.500000e+00
1299	7.500000e+00	0.000000e+00	3.500000e+00
1300	7.500000e+00	0.000000e+00	2.500000e+00
1301	7.500000e+00	0.000000e+00	1.500000e+00
1302	7.500000e+00	0.000000e+00	5.000000e-01
1303	7.500000e+00	7.000000e+00	0.000000e+00
1304	7.500000e+00	6.000000e+00	0.000000e+00
1305	7.500000e+00	5.000000e+00	0.000000e+00
1306	7.500000e+00	4.000000e+00	0.000000e+00
1307	7.500000e+00	3.000000e+00	0.000000e+00
1308	7.500000e+00	2.000000e+00	0.000000e+00
1309	7.500000e+00	1.000000e+00	0.000000e+00
1310	7.500000e+00	5.000000e-01	0.000000e+00
1311	7.500000e+00	1.500000e+00	0.000000e+00
1312	7.500000e+00	2.500000e+00	0.000000e+00
1313	7.500000e+00	3.500000e+00	0.000000e+00
1314	7.500000e+00	4.500000e+00	0.000000e+00
1315	7.500000e+00	5.500000e+00	0.000000e+00
1316	7.500000e+00	6.500000e+00	0.000000e+00
1317	7.500000e+00	7.500000e+00	0.000000e+00
1318	7.500000e+00	1.000000e+00	5.000000e+00
1319	7.500000e+00	2.000000e+00	5.000000e+00
1320	7.500000e+00	3.000000e+00	5.000000e+00
1321	7.500000e+00	4.000000e+00	5.000000e+00
1322	7.500000e+00	5.000000e+00	5.000000e+00
1323	7.500000e+00	6.000000e+00	5.000000e+00
1324	7.500000e+00	7.000000e+00	5.000000e+00
1325	7.500000e+00	7.500000e+00	5.000000e+00
1326	7.500000e+00	6.500000e+00	5.000000e+00
1327	7.500000e+00	5.500000e+00	5.000000e+00
1328	7.500000e+00	4.500000e+00	5.000000e+00
1329	7.500000e+00	3.500000e+00	5.000000e+00
1330	7.500000e+00	2.500000e+00	5.000000e+00
1331	7.500000e+00	1.500000e+00	5.000000e+00
1332	7.500000e+00	5.000000e-01	5.000000e+00
1333	7.500000e+00	8.000000e+00	1.000000e+00
1334	7.500000e+00	8.000000e+00	2.000000e+00
1335	7.500000e+00	8.000000e+00	3.000000e+00
1336	7.500000e+00	8.000000e+00	4.000000e+00
1337	7.500000e+00	8.000000e+00	4.500000e+00
1338	7.500000e+00	8.000000e+00	5.000000e-01
1339	7.500000e+00	8.000000e+00	1.500000e+00
1340	7.500000e+00	8.000000e+00	2.500000e+00
1341	7.500000e+00	8.000000e+00	3.500000e+00
2427	1.373584e+01	0.000000e+00	2.406962e+00
2428	1.278218e+01	0.000000e+00	2.599735e+00
2429	1.184302e+01	0.000000e+00	2.853928e+00
2430	1.092231e+01	0.000000e+00	3.168471e+00
2431	1.002393e+01	0.000000e+00	3.542042e+00
2432	9.151661e+00	0.000000e+00	3.973069e+00
2433	8.309169e+00	0.000000e+00	4.459737e+00
2434	1.421686e+01	3.878154e-14	2.333872e+00
2435	1.138011e+01	0.000000e+00	3.003733e+00
2436	1.231054e+01	0.000000e+00	2.719215e+00
2437	7.900203e+00	0.000000e+00	4.723306e+00
2438	1.047009e+01	0.000000e+00	3.347971e+00
2439	9.584300e+00	0.000000e+00	3.750481e+00
2440	1.325745e+01	0.000000e+00	2.495614e+00
2441	8.726468e+00	0.000000e+00	4.209570e+00
2442	1.373584e+01	8.000000e+00	2.406962e+00
2443	1.278218e+01	8.000000e+00	2.599735e+00
2444	1.184302e+01	8.000000e+00	2.853928e+00
2445	1.092231e+01	8.000000e+00	3.168471e+00
2446	1.002393e+01	8.000000e+00	3.542042e+00
2447	9.151661e+00	8.000000e+00	3.973069e+00
2448	8.309169e+00	8.000000e+00	4.459737e+00
2449	1.421686e+01	8.000000e+00	2.333872e+00
2450	1.138011e+01	8.000000e+00	3.003733e+00
2451	1.231054e+01	8.000000e+00	2.719215e+00
2452	7.900203e+00	8.000000e+00	4.723306e+00
2453	1.047009e+01	8.000000e+00	3.347971e+00
2454	9.584300e+00	8.000000e+00	3.750481e+00
2455	1.325745e+01	8.000000e+00	2.495614e+00
2456	8.726468e+00	8.000000e+00	4.209570e+00
2457	8.528571e+00	3.403022e-15	0.000000e+00
2458	9.557143e+00	1.217924e-14	0.000000e+00
2459	1.058571e+01	2.417936e-14	0.000000e+00
2460	1.161429e+01	3.725413e-14	0.000000e+00
2461	1.264286e+01	4.925426e-14	0.000000e+00
2462	1.367143e+01	5.803048e-14	0.000000e+00
2463	1.418571e+01	6.053797e-14	0.000000e+00
2464	1.212857e+01	4.352286e-14	0.000000e+00
2465	1.110000e+01	3.071675e-14	0.000000e+00
2466	8.014286e+00	0.000000e+00	0.000000e+00
2467	1.007143e+01	1.791064e-14	0.000000e+00
2468	9.042857e+00	7.253809e-15	0.000000e+00
2469	1.315714e+01	5.417969e-14	0.000000e+00
2470	8.528571e+00	8.000000e+00	0.000000e+00
2471	9.557143e+00	8.000000e+00	0.000000e+00
2472	1.058571e+01	8.000000e+00	0.000000e+00
2473	1.161429e+01	8.000000e+00	0.000000e+00
2474	1.264286e+01	8.000000e+00	0.000000e+00
2475	1.367143e+01	8.000000e+00	0.000000e+00
2476	1.418571e+01	8.000000e+00	0.000000e+00
2477	1.212857e+01	8.000000e+00	0.000000e+00
2478	1.110000e+01	8.000000e+00	0.000000e+00
2479	8.014286e+00	8.000000e+00	0.000000e+00
2480	1.007143e+01	8.000000e+00	0.000000e+00
2481	9.042857e+00	8.000000e+00	0.000000e+00
2482	1.315714e+01	8.000000e+00	0.000000e+00
2483	1.470000e+01	9.200106e-14	1.138210e+00
2484	1.470000e+01	7.098586e-14	5.691050e-01
2485	1.470000e+01	1.130163e-13	1.707315e+00
2486	1.470000e+01	7.000000e+00	0.000000e+00
2487	1.470000e+01	6.000000e+00	0.000000e+00
2488	1.470000e+01	5.000000e+00	0.000000e+00
2489	1.470000e+01	4.000000e+00	0.000000e+00
2490	1.470000e+01	3.000000e+00	0.000000e+00
2491	1.470000e+01	2.000000e+00	0.000000e+00
2492	1.470000e+01	1.000000e+00	0.000000e+00
2493	1.470000e+01	7.500000e+00	0.000000e+00
2494	1.470000e+01	6.500000e+00	0.000000e+00
2495	1.470000e+01	5.500000e+00	0.000000e+00
2496	1.470000e+01	4.500000e+00	0.000000e+00
2497	1.470000e+01	3.500000e+00	0.000000e+00
2498	1.470000e+01	2.500000e+00	0.000000e+00
2499	1.470000e+01	1.500000e+00	0.000000e+00
2500	1.470000e+01	5.000000e-01	0.000000e+00
2501	1.470000e+01	1.000000e+00	2.276420e+00
2502	1.470000e+01	2.000000e+00	2.276420e+00
2503	1.470000e+01	3.000000e+00	2.276420e+00
2504	1.470000e+01	4.000000e+00	2.276420e+00
2505	1.470000e+01	5.000000e+00	2.276420e+00
2506	1.470000e+01	6.000000e+00	2.276420e+00
2507	1.470000e+01	7.000000e+00	2.276420e+00
2508	1.470000e+01	5.000000e-01	2.276420e+00
2509	1.470000e+01	1.500000e+00	2.276420e+00
2510	1.470000e+01	2.500000e+00	2.276420e+00
2511	1.470000e+01	3.500000e+00	2.276420e+00
2512	1.470000e+01	4.500000e+00	2.276420e+00
2513	1.470000e+01	5.500000e+00	2.276420e+00
2514	1.470000e+01	6.500000e+00	2.276420e+00
2515	1.470000e+01	7.500000e+00	2.276420e+00
2516	1.470000e+01	8.000000e+00	1.138210e+00
2517	1.470000e+01	8.000000e+00	5.691050e-01
2518	1.470000e+01	8.000000e+00	1.707315e+00
2098	8.309170e+00	7.000000e+00	4.459737e+00
2099	9.151663e+00	7.000000e+00	3.973068e+00
2100	1.002393e+01	7.000000e+00	3.542041e+00
2101	1.092231e+01	7.000000e+00	3.168471e+00
2102	1.184302e+01	7.000000e+00	2.853928e+00
2103	1.278218e+01	7.000000e+00	2.599735e+00
2104	1.373585e+01	7.000000e+00	2.406962e+00
2105	8.309172e+00	6.000000e+00	4.459736e+00
2106	9.151667e+00	6.000001e+00	3.973066e+00
2107	1.002393e+01	6.000000e+00	3.542042e+00
2108	1.092231e+01	6.000000e+00	3.168471e+00
2109	1.184302e+01	6.000000e+00	2.853927e+00
2110	1.278218e+01	6.000001e+00	2.599734e+00
2111	1.373584e+01	6.000000e+00	2.406962e+00
2112	8.309174e+00	5.000000e+00	4.459735e+00
2113	9.151669e+00	5.000001e+00	3.973065e+00
2114	1.002393e+01	4.999999e+00	3.542045e+00
2115	1.092231e+01	5.000000e+00	3.168471e+00
2116	1.184302e+01	5.000000e+00	2.853927e+00
2117	1.278219e+01	5.000001e+00	2.599733e+00
2118	1.373584e+01	4.999999e+00	2.406963e+00
2119	8.309175e+00	4.000001e+00	4.459734e+00
2120	9.151661e+00	4.000000e+00	3.973069e+00
2121	1.002393e+01	3.999999e+00	3.542045e+00
2122	1.092231e+01	4.000000e+00	3.168471e+00
2123	1.184302e+01	4.000001e+00	2.853926e+00
2124	1.278218e+01	4.000000e+00	2.599735e+00
2125	1.373584e+01	3.999999e+00	2.406963e+00
2126	8.309175e+00	3.000001e+00	4.459734e+00
2127	9.151654e+00	2.999999e+00	3.973073e+00
2128	1.002393e+01	3.000000e+00	3.542045e+00
2129	1.092231e+01	3.000000e+00	3.168471e+00
2130	1.184302e+01	3.000001e+00	2.853926e+00
2131	1.278217e+01	2.999999e+00	2.599737e+00
2132	1.373584e+01	3.000000e+00	2.406963e+00
2133	8.309169e+00	2.000000e+00	4.459737e+00
2134	9.151655e+00	1.999999e+00	3.973072e+00
2135	1.002393e+01	2.000000e+00	3.542044e+00
2136	1.092231e+01	2.000000e+00	3.168471e+00
2137	1.184302e+01	2.000000e+00	2.853928e+00
2138	1.278217e+01	1.999999e+00	2.599737e+00
2139	1.373584e+01	2.000000e+00	2.406963e+00
2140	8.309167e+00	9.999997e-01	4.459739e+00
2141	9.151659e+00	9.999998e-01	3.973070e+00
2142	1.002393e+01	9.999999e-01	3.542043e+00
2143	1.092231e+01	1.000000e+00	3.168471e+00
2144	1.184301e+01	9.999997e-01	2.853929e+00
2145	1.278218e+01	9.999998e-01	2.599736e+00
2146	1.373584e+01	9.999999e-01	2.406962e+00
2147	8.309171e+00	6.500000e+00	4.459736e+00
2148	8.726466e+00	6.000000e+00	4.209572e+00
2149	9.151665e+00	6.500000e+00	3.973067e+00
2150	8.726468e+00	7.000000e+00	4.209570e+00
2151	9.584301e+00	6.000000e+00	3.750481e+00
2152	1.002393e+01	6.500000e+00	3.542041e+00
2153	9.584301e+00	7.000000e+00	3.750481e+00
2154	1.047010e+01	6.000000e+00	3.347969e+00
2155	1.092231e+01	6.500000e+00	3.168471e+00
2156	1.047009e+01	7.000000e+00	3.347971e+00
2157	1.138012e+01	6.000001e+00	3.003731e+00
2158	1.184302e+01	6.500000e+00	2.853928e+00
2159	1.138011e+01	7.000000e+00	3.003732e+00
2160	1.231053e+01	6.000000e+00	2.719215e+00
2161	1.278218e+01	6.500000e+00	2.599734e+00
2162	1.231054e+01	7.000000e+00	2.719215e+00
2163	1.325745e+01	6.000000e+00	2.495614e+00
2164	1.373585e+01	6.500000e+00	2.406961e+00
2165	1.325745e+01	7.000000e+00	2.495614e+00
2166	8.309173e+00	5.500000e+00	4.459735e+00
2167	8.726466e+00	5.000000e+00	4.209572e+00
2168	9.151669e+00	5.500001e+00	3.973065e+00
2169	9.584302e+00	5.000000e+00	3.750481e+00
2170	1.002393e+01	5.500000e+00	3.542044e+00
